id,image_url,scientific_name,common_name,iconic_taxon_name,taxon_id
86616868,https://inaturalist-open-data.s3.amazonaws.com/photos/142721973/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
86834491,https://inaturalist-open-data.s3.amazonaws.com/photos/143121179/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
86905791,https://inaturalist-open-data.s3.amazonaws.com/photos/143247765/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
86946525,https://inaturalist-open-data.s3.amazonaws.com/photos/143319107/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
86948425,https://static.inaturalist.org/photos/143327550/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
86955482,https://inaturalist-open-data.s3.amazonaws.com/photos/143340220/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
86957704,https://static.inaturalist.org/photos/143344030/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
86989318,https://inaturalist-open-data.s3.amazonaws.com/photos/143472237/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
87001188,https://static.inaturalist.org/photos/143485425/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
87084439,https://inaturalist-open-data.s3.amazonaws.com/photos/143547122/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
87127610,https://static.inaturalist.org/photos/143596867/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
87255475,https://inaturalist-open-data.s3.amazonaws.com/photos/143826883/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
87379125,https://static.inaturalist.org/photos/144057379/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
87472766,https://inaturalist-open-data.s3.amazonaws.com/photos/144220094/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
87472772,https://inaturalist-open-data.s3.amazonaws.com/photos/144220193/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
87472773,https://inaturalist-open-data.s3.amazonaws.com/photos/144220469/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
87590308,https://inaturalist-open-data.s3.amazonaws.com/photos/144426302/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
87590429,https://inaturalist-open-data.s3.amazonaws.com/photos/144426427/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
87675484,https://inaturalist-open-data.s3.amazonaws.com/photos/144577901/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
87701060,https://inaturalist-open-data.s3.amazonaws.com/photos/144622563/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
87722268,https://inaturalist-open-data.s3.amazonaws.com/photos/144654223/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
87744641,https://static.inaturalist.org/photos/144694636/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
87799167,https://static.inaturalist.org/photos/144795143/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
87810563,https://inaturalist-open-data.s3.amazonaws.com/photos/144817325/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
87819261,https://static.inaturalist.org/photos/144833325/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
87822761,https://static.inaturalist.org/photos/144848298/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
87822825,https://inaturalist-open-data.s3.amazonaws.com/photos/144839341/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
87823541,https://inaturalist-open-data.s3.amazonaws.com/photos/144841143/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
87881896,https://inaturalist-open-data.s3.amazonaws.com/photos/144938722/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
87961532,https://inaturalist-open-data.s3.amazonaws.com/photos/145079921/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
88043845,https://static.inaturalist.org/photos/147141488/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
88161033,https://inaturalist-open-data.s3.amazonaws.com/photos/145424887/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
88177719,https://static.inaturalist.org/photos/145454177/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
88225330,https://inaturalist-open-data.s3.amazonaws.com/photos/145542482/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
88233514,https://inaturalist-open-data.s3.amazonaws.com/photos/145553989/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
88237550,https://inaturalist-open-data.s3.amazonaws.com/photos/145562698/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
88263124,https://static.inaturalist.org/photos/145606924/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
88299861,https://inaturalist-open-data.s3.amazonaws.com/photos/145671607/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
88305000,https://static.inaturalist.org/photos/145678801/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
88305030,https://static.inaturalist.org/photos/145679365/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
88305041,https://static.inaturalist.org/photos/145679728/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
88362853,https://inaturalist-open-data.s3.amazonaws.com/photos/145784540/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
88364128,https://inaturalist-open-data.s3.amazonaws.com/photos/145786650/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
88374617,https://inaturalist-open-data.s3.amazonaws.com/photos/145803982/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
88413543,https://inaturalist-open-data.s3.amazonaws.com/photos/145870626/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
88454174,https://inaturalist-open-data.s3.amazonaws.com/photos/145942339/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
88611230,https://inaturalist-open-data.s3.amazonaws.com/photos/146221131/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
88620351,https://inaturalist-open-data.s3.amazonaws.com/photos/146237390/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
88758369,https://inaturalist-open-data.s3.amazonaws.com/photos/146487156/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
88806823,https://static.inaturalist.org/photos/146576250/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
88883248,https://inaturalist-open-data.s3.amazonaws.com/photos/146710923/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
88902180,https://inaturalist-open-data.s3.amazonaws.com/photos/146744272/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
88950942,https://inaturalist-open-data.s3.amazonaws.com/photos/146833170/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
88993974,https://inaturalist-open-data.s3.amazonaws.com/photos/146908219/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
89074761,https://static.inaturalist.org/photos/147051746/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89083959,https://static.inaturalist.org/photos/147068368/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
89099100,https://inaturalist-open-data.s3.amazonaws.com/photos/147092297/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
89107413,https://inaturalist-open-data.s3.amazonaws.com/photos/147107769/small.jpg,Alectoris graeca,Европейский кеклик,Aves,863
89197991,https://inaturalist-open-data.s3.amazonaws.com/photos/147269413/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89234467,https://inaturalist-open-data.s3.amazonaws.com/photos/147336148/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89234473,https://inaturalist-open-data.s3.amazonaws.com/photos/147336409/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89234477,https://inaturalist-open-data.s3.amazonaws.com/photos/147336445/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89234478,https://inaturalist-open-data.s3.amazonaws.com/photos/147336460/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89234480,https://inaturalist-open-data.s3.amazonaws.com/photos/147336471/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89295551,https://inaturalist-open-data.s3.amazonaws.com/photos/147447598/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89317651,https://static.inaturalist.org/photos/147485876/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
89333820,https://inaturalist-open-data.s3.amazonaws.com/photos/147511638/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89414850,https://inaturalist-open-data.s3.amazonaws.com/photos/147648848/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
89448055,https://inaturalist-open-data.s3.amazonaws.com/photos/147712584/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89478219,https://inaturalist-open-data.s3.amazonaws.com/photos/147767173/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
89480313,https://static.inaturalist.org/photos/147769816/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
89494545,https://inaturalist-open-data.s3.amazonaws.com/photos/147795963/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
89521494,https://inaturalist-open-data.s3.amazonaws.com/photos/147838946/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
89522392,https://inaturalist-open-data.s3.amazonaws.com/photos/147840986/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89613820,https://inaturalist-open-data.s3.amazonaws.com/photos/148006831/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
89674844,https://inaturalist-open-data.s3.amazonaws.com/photos/148091233/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
89693501,https://inaturalist-open-data.s3.amazonaws.com/photos/148142460/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
89759419,https://static.inaturalist.org/photos/148261270/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89804183,https://inaturalist-open-data.s3.amazonaws.com/photos/148338150/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89880010,https://inaturalist-open-data.s3.amazonaws.com/photos/148473194/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
89904031,https://static.inaturalist.org/photos/148514993/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
89904664,https://inaturalist-open-data.s3.amazonaws.com/photos/148516139/small.jpeg,Alectoris,Кеклики,Aves,845
89943916,https://inaturalist-open-data.s3.amazonaws.com/photos/148582398/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
89945909,https://static.inaturalist.org/photos/148585740/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
89946475,https://static.inaturalist.org/photos/148586946/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
89946597,https://static.inaturalist.org/photos/148587024/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
89971073,https://inaturalist-open-data.s3.amazonaws.com/photos/148629252/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
89981742,https://inaturalist-open-data.s3.amazonaws.com/photos/148650589/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
90020183,https://inaturalist-open-data.s3.amazonaws.com/photos/148721450/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
90023070,https://static.inaturalist.org/photos/148913979/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
90055589,https://static.inaturalist.org/photos/148783164/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
90076981,https://inaturalist-open-data.s3.amazonaws.com/photos/148822641/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
90077520,https://static.inaturalist.org/photos/148823599/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
90140104,https://inaturalist-open-data.s3.amazonaws.com/photos/148940664/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
90177314,https://inaturalist-open-data.s3.amazonaws.com/photos/149006329/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
90201486,https://inaturalist-open-data.s3.amazonaws.com/photos/149046833/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
90253832,https://static.inaturalist.org/photos/149143019/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
90264050,https://static.inaturalist.org/photos/149160948/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
90271889,https://inaturalist-open-data.s3.amazonaws.com/photos/149173968/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
90364602,https://inaturalist-open-data.s3.amazonaws.com/photos/149342806/small.jpeg,Alectoris barbara,Берберийская каменная куропатка,Aves,871
90371028,https://inaturalist-open-data.s3.amazonaws.com/photos/149354389/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
90379859,https://inaturalist-open-data.s3.amazonaws.com/photos/149369585/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
90383723,https://inaturalist-open-data.s3.amazonaws.com/photos/149376229/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
90494341,https://static.inaturalist.org/photos/149573233/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
90572537,https://static.inaturalist.org/photos/149703691/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
90668214,https://static.inaturalist.org/photos/149868099/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
90685624,https://static.inaturalist.org/photos/149900193/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
90732865,https://inaturalist-open-data.s3.amazonaws.com/photos/149982315/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
90796861,https://static.inaturalist.org/photos/150091062/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
90808676,https://inaturalist-open-data.s3.amazonaws.com/photos/150114308/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
90838702,https://inaturalist-open-data.s3.amazonaws.com/photos/150169924/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
90895954,https://inaturalist-open-data.s3.amazonaws.com/photos/150271433/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
90909946,https://inaturalist-open-data.s3.amazonaws.com/photos/150286174/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
90939599,https://inaturalist-open-data.s3.amazonaws.com/photos/150348786/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
90950150,https://static.inaturalist.org/photos/150369693/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
91059643,https://inaturalist-open-data.s3.amazonaws.com/photos/150563321/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
91223000,https://inaturalist-open-data.s3.amazonaws.com/photos/150858220/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
91271961,https://inaturalist-open-data.s3.amazonaws.com/photos/150945044/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
91272183,https://inaturalist-open-data.s3.amazonaws.com/photos/150945512/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
91286580,https://inaturalist-open-data.s3.amazonaws.com/photos/150970447/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
91403105,https://inaturalist-open-data.s3.amazonaws.com/photos/151181709/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
91428588,https://static.inaturalist.org/photos/151230477/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
91447911,https://static.inaturalist.org/photos/151309673/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
91536605,https://inaturalist-open-data.s3.amazonaws.com/photos/151430807/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
91561565,https://static.inaturalist.org/photos/151473674/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
91612868,https://inaturalist-open-data.s3.amazonaws.com/photos/151569787/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
91628092,https://inaturalist-open-data.s3.amazonaws.com/photos/151596788/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
91655066,https://static.inaturalist.org/photos/151703209/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
91665111,https://inaturalist-open-data.s3.amazonaws.com/photos/151661948/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
91665200,https://static.inaturalist.org/photos/151669891/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
91670317,https://inaturalist-open-data.s3.amazonaws.com/photos/151671725/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
91746488,https://inaturalist-open-data.s3.amazonaws.com/photos/151807841/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
91828124,https://static.inaturalist.org/photos/151957095/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
91852931,https://static.inaturalist.org/photos/151999619/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
91857337,https://inaturalist-open-data.s3.amazonaws.com/photos/152006746/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
91861401,https://static.inaturalist.org/photos/152013519/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
91864604,https://static.inaturalist.org/photos/152019945/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
91881981,https://inaturalist-open-data.s3.amazonaws.com/photos/152045460/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
91964478,https://inaturalist-open-data.s3.amazonaws.com/photos/152184247/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
91965464,https://static.inaturalist.org/photos/152195976/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
92016196,https://inaturalist-open-data.s3.amazonaws.com/photos/152284832/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
92037726,https://inaturalist-open-data.s3.amazonaws.com/photos/152327303/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
92045240,https://inaturalist-open-data.s3.amazonaws.com/photos/152340950/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
92211817,https://static.inaturalist.org/photos/152646586/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
92215407,https://inaturalist-open-data.s3.amazonaws.com/photos/152653226/small.png,Alectoris rufa,Красная куропатка,Aves,867
92215942,https://inaturalist-open-data.s3.amazonaws.com/photos/152654221/small.jpg,Alectoris barbara koenigi,,Aves,625973
92253499,https://inaturalist-open-data.s3.amazonaws.com/photos/152722072/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
92271160,https://inaturalist-open-data.s3.amazonaws.com/photos/152753088/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
92286085,https://inaturalist-open-data.s3.amazonaws.com/photos/152781209/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
92346084,https://inaturalist-open-data.s3.amazonaws.com/photos/152893643/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
92378072,https://inaturalist-open-data.s3.amazonaws.com/photos/152926032/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
92396136,https://inaturalist-open-data.s3.amazonaws.com/photos/153014113/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
92438616,https://static.inaturalist.org/photos/153059887/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
92442447,https://inaturalist-open-data.s3.amazonaws.com/photos/153066720/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
92480124,https://static.inaturalist.org/photos/153131147/small.jpg,Alectoris barbara,Берберийская каменная куропатка,Aves,871
92486027,https://inaturalist-open-data.s3.amazonaws.com/photos/153142931/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
92515344,https://static.inaturalist.org/photos/153194111/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
92550542,https://static.inaturalist.org/photos/153260394/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
92564180,https://inaturalist-open-data.s3.amazonaws.com/photos/153283530/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
92601782,https://inaturalist-open-data.s3.amazonaws.com/photos/153377843/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
92601795,https://inaturalist-open-data.s3.amazonaws.com/photos/153349835/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
92618959,https://static.inaturalist.org/photos/153381733/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
92687235,https://inaturalist-open-data.s3.amazonaws.com/photos/153504071/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
92706499,https://inaturalist-open-data.s3.amazonaws.com/photos/153539319/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
92707974,https://inaturalist-open-data.s3.amazonaws.com/photos/153541443/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
92729024,https://static.inaturalist.org/photos/153580465/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
92734207,https://static.inaturalist.org/photos/153591227/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
92772863,https://static.inaturalist.org/photos/153660909/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
92971731,https://inaturalist-open-data.s3.amazonaws.com/photos/154017388/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
93036623,https://inaturalist-open-data.s3.amazonaws.com/photos/154136001/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
93135065,https://static.inaturalist.org/photos/154316760/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
93175487,https://inaturalist-open-data.s3.amazonaws.com/photos/154390242/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
93223765,https://inaturalist-open-data.s3.amazonaws.com/photos/154479548/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
93443858,https://inaturalist-open-data.s3.amazonaws.com/photos/154877661/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
93469540,https://static.inaturalist.org/photos/154922027/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
93478362,https://inaturalist-open-data.s3.amazonaws.com/photos/154936807/small.jpeg,Alectoris barbara koenigi,,Aves,625973
93491621,https://static.inaturalist.org/photos/154961343/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
93502637,https://static.inaturalist.org/photos/154980591/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
93579263,https://static.inaturalist.org/photos/155118386/small.jpg,Alectoris graeca saxatilis,,Aves,630041
93583482,https://inaturalist-open-data.s3.amazonaws.com/photos/155125295/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
93642778,https://inaturalist-open-data.s3.amazonaws.com/photos/155230301/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
93737027,https://inaturalist-open-data.s3.amazonaws.com/photos/155397273/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
93761965,https://static.inaturalist.org/photos/155444770/small.jpg,Alectoris rufa rufa,,Aves,630044
93770637,https://inaturalist-open-data.s3.amazonaws.com/photos/155460433/small.jpg,Alectoris barbara koenigi,,Aves,625973
93835455,https://inaturalist-open-data.s3.amazonaws.com/photos/155570420/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
93848619,https://inaturalist-open-data.s3.amazonaws.com/photos/155601185/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
93892106,https://static.inaturalist.org/photos/155658134/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
93904331,https://static.inaturalist.org/photos/155699787/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
93923439,https://inaturalist-open-data.s3.amazonaws.com/photos/155734570/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
93927028,https://static.inaturalist.org/photos/155738094/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
93980157,https://inaturalist-open-data.s3.amazonaws.com/photos/155837223/small.jpeg,Alectoris rufa intercedens,,Aves,630043
94030884,https://inaturalist-open-data.s3.amazonaws.com/photos/155928073/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
94039129,https://inaturalist-open-data.s3.amazonaws.com/photos/155942948/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
94060478,https://inaturalist-open-data.s3.amazonaws.com/photos/155978068/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94096773,https://inaturalist-open-data.s3.amazonaws.com/photos/156050691/small.jpg,Alectoris graeca,Европейский кеклик,Aves,863
94100397,https://inaturalist-open-data.s3.amazonaws.com/photos/156057297/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94132193,https://inaturalist-open-data.s3.amazonaws.com/photos/156113786/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
94213299,https://inaturalist-open-data.s3.amazonaws.com/photos/156260323/small.jpeg,Alectoris barbara,Берберийская каменная куропатка,Aves,871
94213425,https://inaturalist-open-data.s3.amazonaws.com/photos/156260517/small.jpeg,Alectoris barbara,Берберийская каменная куропатка,Aves,871
94230692,https://inaturalist-open-data.s3.amazonaws.com/photos/156290306/small.jpg,Alectoris graeca,Европейский кеклик,Aves,863
94239148,https://inaturalist-open-data.s3.amazonaws.com/photos/156304722/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
94264598,https://inaturalist-open-data.s3.amazonaws.com/photos/178628864/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
94275899,https://inaturalist-open-data.s3.amazonaws.com/photos/156369856/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94323465,https://inaturalist-open-data.s3.amazonaws.com/photos/156453622/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
94337987,https://inaturalist-open-data.s3.amazonaws.com/photos/156478531/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94396783,https://inaturalist-open-data.s3.amazonaws.com/photos/156585292/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94430782,https://static.inaturalist.org/photos/156644894/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
94433541,https://inaturalist-open-data.s3.amazonaws.com/photos/156649317/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
94445871,https://inaturalist-open-data.s3.amazonaws.com/photos/156669884/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94492282,https://inaturalist-open-data.s3.amazonaws.com/photos/156752650/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94502331,https://inaturalist-open-data.s3.amazonaws.com/photos/156832563/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94574501,https://inaturalist-open-data.s3.amazonaws.com/photos/156901281/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94640874,https://inaturalist-open-data.s3.amazonaws.com/photos/157017702/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94643062,https://inaturalist-open-data.s3.amazonaws.com/photos/157019191/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
94648602,https://static.inaturalist.org/photos/157032217/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94733319,https://inaturalist-open-data.s3.amazonaws.com/photos/157181008/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
94733369,https://inaturalist-open-data.s3.amazonaws.com/photos/157181337/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
94808797,https://inaturalist-open-data.s3.amazonaws.com/photos/157315527/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
94812143,https://static.inaturalist.org/photos/157322696/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
94813905,https://inaturalist-open-data.s3.amazonaws.com/photos/157325488/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
94827759,https://inaturalist-open-data.s3.amazonaws.com/photos/157350061/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94834362,https://inaturalist-open-data.s3.amazonaws.com/photos/157359958/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
94860316,https://inaturalist-open-data.s3.amazonaws.com/photos/209753878/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
94889938,https://static.inaturalist.org/photos/157461822/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
94915546,https://inaturalist-open-data.s3.amazonaws.com/photos/157507434/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
94955061,https://inaturalist-open-data.s3.amazonaws.com/photos/157575371/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
94957323,https://inaturalist-open-data.s3.amazonaws.com/photos/157580676/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
94958879,https://inaturalist-open-data.s3.amazonaws.com/photos/157583111/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
